split,material_id,dft_dielectric_scalar
train,anisonet_train_006400,3.874171
train,anisonet_train_006402,3.662951
train,anisonet_train_006404,2.571726
train,anisonet_train_006405,2.572321
train,anisonet_train_006407,2.589646
train,anisonet_train_006408,3.407688
train,anisonet_train_006409,3.275575333
train,anisonet_train_006410,3.084203
train,anisonet_train_006412,4.073377667
train,anisonet_train_006414,3.384314333
train,anisonet_train_006417,6.575427
train,anisonet_train_006419,5.707299
train,anisonet_train_006420,2.247884667
train,anisonet_train_006422,3.328563
train,anisonet_train_006423,4.037406667
train,anisonet_train_006424,2.551923333
train,anisonet_train_006426,2.735321333
train,anisonet_train_006427,2.620604667
train,anisonet_train_006430,3.070842333
train,anisonet_train_006431,2.308064
train,anisonet_train_006435,2.182847333
train,anisonet_train_006436,2.394805
train,anisonet_train_006437,3.527554
train,anisonet_train_006439,2.551482
train,anisonet_train_006440,2.117567333
train,anisonet_train_006443,4.524202333
train,anisonet_train_006444,4.611722333
train,anisonet_train_006445,2.281450333
train,anisonet_train_006446,3.190651667
train,anisonet_train_006448,2.534576667
train,anisonet_train_006449,2.543123333
train,anisonet_train_006451,3.223035667
train,anisonet_train_006455,2.330269333
train,anisonet_train_006458,2.813844
train,anisonet_train_006460,2.184306667
train,anisonet_train_006461,2.238801
train,anisonet_train_006462,2.317704333
train,anisonet_train_006463,2.849088333
train,anisonet_train_006465,3.265006667
train,anisonet_train_006466,2.628623333
train,anisonet_train_006467,2.234597
train,anisonet_train_006469,2.296161667
train,anisonet_train_006470,2.212121667
train,anisonet_train_006472,2.412903
train,anisonet_train_006473,2.605247
train,anisonet_train_006474,2.38234
train,anisonet_train_006475,2.239544
train,anisonet_train_006477,2.297413667
train,anisonet_train_006478,2.356546
train,anisonet_train_006479,3.456959667
train,anisonet_train_006480,2.691071667
train,anisonet_train_006482,2.765087
train,anisonet_train_006484,3.082317333
train,anisonet_train_006485,2.678014333
train,anisonet_train_006487,2.558824333
train,anisonet_train_006490,2.903932667
train,anisonet_train_006491,3.521428333
train,anisonet_train_006492,4.800296667
train,anisonet_train_006494,6.543259
train,anisonet_train_006495,2.281907667
train,anisonet_train_006496,3.126803
train,anisonet_train_006500,3.008075667
train,anisonet_train_006501,4.844932
train,anisonet_train_006502,2.018676
train,anisonet_train_006504,6.06261
train,anisonet_train_006505,2.199499667
train,anisonet_train_006506,2.683678
train,anisonet_train_006508,4.397823333
train,anisonet_train_006509,2.25804
train,anisonet_train_006510,6.536616667
train,anisonet_train_006511,7.877745
train,anisonet_train_006516,2.387241
train,anisonet_train_006518,5.967528667
train,anisonet_train_006521,2.200034667
train,anisonet_train_006522,2.97932
train,anisonet_train_006524,4.684547333
train,anisonet_train_006525,5.833862667
train,anisonet_train_006526,2.249799667
train,anisonet_train_006529,5.837253333
train,anisonet_train_006531,2.691029667
train,anisonet_train_006532,3.802438
train,anisonet_train_006534,2.979725667
train,anisonet_train_006535,3.237454333
train,anisonet_train_006536,2.414108333
train,anisonet_train_006537,2.543
train,anisonet_train_006538,3.498144
train,anisonet_train_006539,3.219
train,anisonet_train_006540,3.749530667
train,anisonet_train_006542,3.929764
train,anisonet_train_006543,2.368559667
train,anisonet_train_006544,3.472368333
train,anisonet_train_006548,2.391634333
train,anisonet_train_006549,3.484145667
train,anisonet_train_006551,2.522999
train,anisonet_train_006552,3.723134
train,anisonet_train_006553,5.436405
train,anisonet_train_006555,3.980674667
train,anisonet_train_006556,3.070247667
train,anisonet_train_006557,3.887108333
train,anisonet_train_006558,3.073218333
train,anisonet_train_006559,3.621942667
train,anisonet_train_006562,3.092544667
train,anisonet_train_006563,3.295453333
train,anisonet_train_006565,4.280459333
train,anisonet_train_006566,4.520098333
train,anisonet_train_006567,7.652175333
train,anisonet_train_006568,7.659438
train,anisonet_train_006569,2.433246333
train,anisonet_train_006570,6.435262
train,anisonet_train_006572,3.681402333
train,anisonet_train_006575,4.081696
train,anisonet_train_006577,2.585042
train,anisonet_train_006579,3.005030333
train,anisonet_train_006580,3.577333
train,anisonet_train_006581,3.1884
train,anisonet_train_006582,2.217771333
train,anisonet_train_006584,2.839533667
train,anisonet_train_006585,2.997844333
train,anisonet_train_006588,3.999085667
train,anisonet_train_006589,2.401841333
train,anisonet_train_006590,2.337878667
train,anisonet_train_006593,2.676401
train,anisonet_train_006594,4.490087
train,anisonet_train_006595,2.549331
train,anisonet_train_006598,4.218651667
train,anisonet_train_006602,3.16514
train,anisonet_train_006603,2.523617
train,anisonet_train_006606,2.516719333
train,anisonet_train_006608,3.195989
train,anisonet_train_006609,5.410632667
train,anisonet_train_006610,2.274005
train,anisonet_train_006611,2.107021667
train,anisonet_train_006612,2.272018333
train,anisonet_train_006614,2.805260333
train,anisonet_train_006615,3.794658333
train,anisonet_train_006616,4.064867333
train,anisonet_train_006617,4.298829333
train,anisonet_train_006618,4.474573667
train,anisonet_train_006619,2.809710667
train,anisonet_train_006620,2.594657667
train,anisonet_train_006621,3.312752667
train,anisonet_train_006625,3.941981333
train,anisonet_train_006626,3.519099
train,anisonet_train_006627,4.006685333
train,anisonet_train_006628,2.744786
train,anisonet_train_006629,3.724052333
train,anisonet_train_006635,3.705721333
train,anisonet_train_006636,4.856065
train,anisonet_train_006640,3.038082667
train,anisonet_train_006641,3.411621
train,anisonet_train_006643,6.777708333
train,anisonet_train_006644,3.843808333
train,anisonet_train_006645,4.093914
train,anisonet_train_006646,4.317766667
train,anisonet_train_006647,2.715938333
train,anisonet_train_006648,2.970311
train,anisonet_train_006649,3.352357333
train,anisonet_train_006650,5.037755333
train,anisonet_train_006651,8.671666667
train,anisonet_train_006653,10.96769767
train,anisonet_train_006654,3.568183
train,anisonet_train_006655,4.791
train,anisonet_train_006656,2.702074333
train,anisonet_train_006657,6.331884333
train,anisonet_train_006658,6.985321333
train,anisonet_train_006659,7.549944333
train,anisonet_train_006660,7.410305333
train,anisonet_train_006662,8.267654333
train,anisonet_train_006664,3.166535667
train,anisonet_train_006666,3.069204
train,anisonet_train_006668,5.490509
train,anisonet_train_006669,6.114902
train,anisonet_train_006671,4.415583333
train,anisonet_train_006672,4.701478667
train,anisonet_train_006673,3.578584
train,anisonet_train_006675,3.38155
train,anisonet_train_006676,3.892718667
train,anisonet_train_006677,3.635716
train,anisonet_train_006678,2.290245667
train,anisonet_train_006679,3.085712
train,anisonet_train_006680,2.632
train,anisonet_train_006681,2.49787
train,anisonet_train_006683,2.997666667
train,anisonet_train_006684,4.205359
train,anisonet_train_006685,4.991
train,anisonet_train_006686,3.015769
train,anisonet_train_006687,5.184455333
train,anisonet_train_006688,7.751615333
train,anisonet_train_006690,4.737855
train,anisonet_train_006691,5.926022
train,anisonet_train_006692,3.700832
train,anisonet_train_006693,2.685002
train,anisonet_train_006695,3.254947667
train,anisonet_train_006697,4.322843667
train,anisonet_train_006699,7.548254667
train,anisonet_train_006702,3.683
train,anisonet_train_006704,4.086015
train,anisonet_train_006705,7.842718667
val,anisonet_train_000824,1.63
val,anisonet_train_003019,4.957805333
val,anisonet_train_001301,7.176805
val,anisonet_train_002083,5.765516667
val,anisonet_train_002379,4.651
val,anisonet_train_003623,6.836581333
val,anisonet_train_002275,5.403565
val,anisonet_train_001468,5.934494
val,anisonet_train_003860,5.398916333
val,anisonet_train_006192,9.238554667
val,anisonet_train_003012,5.924841667
val,anisonet_train_000544,3.844333333
val,anisonet_train_004398,7.329747667
val,anisonet_train_005797,2.721628333
val,anisonet_train_002365,5.258663
val,anisonet_train_001484,9.200702
val,anisonet_train_001396,8.594710333
val,anisonet_train_003572,5.078145667
val,anisonet_train_004941,2.444516333
val,anisonet_train_003135,4.2427
val,anisonet_train_001636,6.244525333
val,anisonet_train_000011,3.033333333
val,anisonet_train_006257,2.446362333
val,anisonet_train_005911,3.932304333
val,anisonet_train_005018,4.756624667
val,anisonet_train_000602,1.786666667
val,anisonet_train_002752,8.522627
val,anisonet_train_005532,4.425907
val,anisonet_train_001154,4.617076667
val,anisonet_train_005679,2.815642333
val,anisonet_train_004823,2.794857667
val,anisonet_train_001430,3.556871333
val,anisonet_train_003164,2.599174
val,anisonet_train_002130,5.843995
val,anisonet_train_003625,3.702932
val,anisonet_train_006081,7.819594667
val,anisonet_train_000205,3.985932667
val,anisonet_train_006278,4.345066667
val,anisonet_train_002827,7.585250333
val,anisonet_train_001674,2.902612
val,anisonet_train_000655,4.542873
val,anisonet_train_000963,10.13437567
val,anisonet_train_003324,6.348313667
val,anisonet_train_000035,3.792333333
val,anisonet_train_003347,3.305774667
val,anisonet_train_002665,9.758959667
val,anisonet_train_001147,8.545362
val,anisonet_train_000869,2.536333333
val,anisonet_train_003916,3.474493
val,anisonet_train_003518,8.636556667
val,anisonet_train_004878,5.662795
val,anisonet_train_005492,2.636356333
val,anisonet_train_004453,2.758950333
val,anisonet_train_001596,3.567241333
val,anisonet_train_000283,2.038333333
val,anisonet_train_000146,7.459189
val,anisonet_train_005091,3.521993667
val,anisonet_train_002445,9.800331
val,anisonet_train_001536,4.670822333
val,anisonet_train_003633,3.293874667
val,anisonet_train_005701,2.087845
val,anisonet_train_002571,5.096499667
val,anisonet_train_001063,4.881369667
val,anisonet_train_001136,3.369115667
val,anisonet_train_002894,5.306685667
val,anisonet_train_005223,5.443951333
val,anisonet_train_006574,3.420458
val,anisonet_train_005403,1.974911
val,anisonet_train_002864,2.861666667
val,anisonet_train_004486,2.979365
val,anisonet_train_003479,2.652455667
val,anisonet_train_003560,5.761189
val,anisonet_train_003964,3.524184
val,anisonet_train_001157,7.170346333
val,anisonet_train_004713,3.62868
val,anisonet_train_000326,3.400518667
val,anisonet_train_000977,2.766333333
val,anisonet_train_000047,2.061333333
val,anisonet_train_006418,2.499326667
val,anisonet_train_002335,9.416768333
val,anisonet_train_002052,6.205
val,anisonet_train_003636,4.314704
val,anisonet_train_002289,3.623002667
val,anisonet_train_002001,6.614965333
val,anisonet_train_006387,6.125620333
val,anisonet_train_004918,9.929364667
val,anisonet_train_004388,12.08040933
val,anisonet_train_003641,2.598081
val,anisonet_train_000675,4.435
val,anisonet_train_005404,3.216432
val,anisonet_train_002011,3.633849
val,anisonet_train_004212,5.790528667
val,anisonet_train_004983,3.147477333
val,anisonet_train_001642,7.379518
val,anisonet_train_000874,2.261
val,anisonet_train_006701,3.920666667
val,anisonet_train_003341,2.542084
val,anisonet_train_001969,6.071152
val,anisonet_train_000420,10.061
val,anisonet_train_004801,4.322666667
val,anisonet_train_003575,10.23846233
val,anisonet_train_002182,4.936096667
val,anisonet_train_001723,2.834700667
val,anisonet_train_000444,5.493
val,anisonet_train_000999,6.389666667
val,anisonet_train_006583,2.448389667
val,anisonet_train_000323,2.308333333
val,anisonet_train_001465,5.390361
val,anisonet_train_000118,5.62
val,anisonet_train_003839,4.017250333
val,anisonet_train_001893,7.411
val,anisonet_train_000414,2.649448333
val,anisonet_train_001948,3.2286
val,anisonet_train_001325,4.712565333
val,anisonet_train_000837,2.141
val,anisonet_train_004775,6.403113667
val,anisonet_train_000422,7.27404
val,anisonet_train_000554,9.854783
val,anisonet_train_000665,4.143529
val,anisonet_train_000702,5.191200667
val,anisonet_train_005422,2.732935
val,anisonet_train_000807,3.199904
val,anisonet_train_000683,5.395703
val,anisonet_train_004462,3.071051
val,anisonet_train_003060,4.958875333
val,anisonet_train_002679,5.571809667
val,anisonet_train_005212,9.754
val,anisonet_train_004759,3.937418667
val,anisonet_train_000691,6.144585
val,anisonet_train_006308,7.421921
val,anisonet_train_003661,3.890465
val,anisonet_train_001317,4.223100667
val,anisonet_train_004620,2.845383
val,anisonet_train_000093,3.476353
val,anisonet_train_000321,4.877
val,anisonet_train_000887,1.978118
val,anisonet_train_004268,2.339205667
val,anisonet_train_003398,2.314666667
val,anisonet_train_003993,9.447559667
val,anisonet_train_004433,2.017413333
val,anisonet_train_005688,5.650529333
val,anisonet_train_005621,3.868997
val,anisonet_train_000780,5.867548
val,anisonet_train_002921,5.049009333
val,anisonet_train_001701,2.420252
val,anisonet_train_003711,3.079521667
val,anisonet_train_006441,2.944483667
val,anisonet_train_001903,12.562387
val,anisonet_train_005560,9.033666667
val,anisonet_train_001716,3.723777333
val,anisonet_train_005287,1.835
val,anisonet_train_001475,5.899666667
val,anisonet_train_000897,13.28349967
val,anisonet_train_006134,7.631263
val,anisonet_train_004838,4.668926
val,anisonet_train_002700,5.710602667
val,anisonet_train_004615,5.976012
val,anisonet_train_000254,2.346
val,anisonet_train_006066,3.708117
val,anisonet_train_002901,4.712914
val,anisonet_train_006037,2.146274667
val,anisonet_train_002935,3.153866667
val,anisonet_train_002963,4.452666667
val,anisonet_train_001686,2.616586
val,anisonet_train_006283,2.398289333
val,anisonet_train_006273,2.650976667
val,anisonet_train_002037,5.735320667
val,anisonet_train_004288,3.138521667
val,anisonet_train_004300,3.625646667
val,anisonet_train_005542,3.627444
val,anisonet_train_001612,3.319752667
val,anisonet_train_000492,2.817586667
val,anisonet_train_003879,3.462597667
val,anisonet_train_002805,3.076333333
val,anisonet_train_005356,4.146631667
val,anisonet_train_004888,2.853498
val,anisonet_train_003295,2.382379
val,anisonet_train_005126,4.670513
val,anisonet_train_000188,4.437
val,anisonet_train_003745,6.857401333
val,anisonet_train_001493,4.955487
val,anisonet_train_004927,8.723829333
val,anisonet_train_005166,3.55915
val,anisonet_train_000747,4.435849
val,anisonet_train_001057,4.714280667
val,anisonet_train_001454,2.811333333
val,anisonet_train_003536,3.176794333
val,anisonet_train_003936,6.877991
val,anisonet_train_005175,3.855330667
val,anisonet_train_003105,5.126012667
val,anisonet_train_005209,10.77773167
val,anisonet_train_000599,6.524389667
val,anisonet_train_000660,4.391679333
val,anisonet_train_005597,2.896184667
val,anisonet_train_002003,6.884119333
val,anisonet_train_000698,4.742832667
val,anisonet_train_003282,2.669247333
val,anisonet_train_000579,4.922472333
val,anisonet_train_002420,11.76426467
val,anisonet_train_000925,4.131949
val,anisonet_train_006247,2.926061
val,anisonet_train_004704,2.930606667
val,anisonet_train_004359,5.370926
val,anisonet_train_000584,6.031656667
val,anisonet_train_003497,3.510175
val,anisonet_train_004950,3.451469333
val,anisonet_train_004629,3.866272
val,anisonet_train_001185,8.307605667
val,anisonet_train_003091,2.406219333
val,anisonet_train_000956,7.341541
val,anisonet_train_006275,3.396092667
val,anisonet_train_004447,1.957359667
val,anisonet_train_004916,2.978
val,anisonet_train_006150,3.813564
val,anisonet_train_002724,4.545519
val,anisonet_train_000410,1.921218333
val,anisonet_train_001223,3.668404
val,anisonet_train_004707,4.458379
val,anisonet_train_000840,3.165486333
val,anisonet_train_000224,2.5277
val,anisonet_train_003498,3.450796667
val,anisonet_train_000350,2.1588
val,anisonet_train_003448,3.424615333
val,anisonet_train_005127,7.983557
val,anisonet_train_006442,2.873985
val,anisonet_train_004746,4.969059
val,anisonet_train_005137,5.881364
val,anisonet_train_000019,1.408
val,anisonet_train_004044,5.998799333
val,anisonet_train_006601,2.941771667
val,anisonet_train_004827,3.327563
val,anisonet_train_002282,2.950198
val,anisonet_train_001373,3.274466
val,anisonet_train_000743,9.214054667
val,anisonet_train_001785,8.206666667
val,anisonet_train_001161,3.664
val,anisonet_train_002581,6.567708
val,anisonet_train_001200,4.244327667
val,anisonet_train_000131,5.708202667
val,anisonet_train_005183,6.693141333
val,anisonet_train_003083,2.814558667
val,anisonet_train_005071,4.714534
val,anisonet_train_003488,2.223574
val,anisonet_train_003411,6.082215333
val,anisonet_train_000039,2.333069
val,anisonet_train_003677,6.684155333
val,anisonet_train_003496,3.598762333
val,anisonet_train_002926,5.505702
val,anisonet_train_002100,8.822073
val,anisonet_train_006256,2.770194333
val,anisonet_train_002169,11.80447033
val,anisonet_train_005913,3.570488
val,anisonet_train_001503,11.45494
val,anisonet_train_004752,3.295739667
val,anisonet_train_004774,4.067514667
val,anisonet_train_002137,8.649247
val,anisonet_train_002996,4.461393
val,anisonet_train_000359,2.330350333
val,anisonet_train_001043,7.957189333
val,anisonet_train_000818,1.980666667
val,anisonet_train_005826,3.339772
val,anisonet_train_003290,4.017359333
val,anisonet_train_002341,6.592542333
val,anisonet_train_003189,2.286132
val,anisonet_train_002208,10.712159
val,anisonet_train_003345,4.436156333
val,anisonet_train_003181,3.251074333
val,anisonet_train_002010,4.776541
val,anisonet_train_002473,11.24704033
val,anisonet_train_000099,4.569333333
val,anisonet_train_005995,4.353048667
val,anisonet_train_002630,3.678529
val,anisonet_train_004590,2.322318667
val,anisonet_train_002286,2.530666667
val,anisonet_train_004964,2.893943
val,anisonet_train_003438,3.190960333
val,anisonet_train_003456,8.482187333
val,anisonet_train_003895,5.094069
val,anisonet_train_006324,2.495862
val,anisonet_train_006024,2.292440667
val,anisonet_train_003663,2.175826667
val,anisonet_train_000155,6.124333333
val,anisonet_train_002897,4.551738333
val,anisonet_train_001675,2.557698
val,anisonet_train_003662,2.188956667
val,anisonet_train_002268,4.435437667
val,anisonet_train_000776,5.892
val,anisonet_train_003024,14.50678667
val,anisonet_train_005881,2.601152
val,anisonet_train_002008,6.265704333
val,anisonet_train_001498,6.397283667
val,anisonet_train_002917,2.995786333
val,anisonet_train_005114,5.560414667
val,anisonet_train_004783,4.655218333
val,anisonet_train_000252,4.027344667
val,anisonet_train_003771,4.391459
val,anisonet_train_005763,4.681600667
val,anisonet_train_002620,4.830983667
val,anisonet_train_001046,3.21045
val,anisonet_train_005734,4.207555667
val,anisonet_train_001927,14.58316967
val,anisonet_train_006189,8.628
val,anisonet_train_002994,4.369634
val,anisonet_train_006503,2.733516
val,anisonet_train_002348,2.053
val,anisonet_train_004648,6.137463
val,anisonet_train_004271,3.376608
val,anisonet_train_004636,10.61376267
val,anisonet_train_001617,6.755
val,anisonet_train_004808,2.729783
val,anisonet_train_003674,4.072766667
val,anisonet_train_006176,2.754
val,anisonet_train_004522,5.655908333
val,anisonet_train_000876,2.239
val,anisonet_train_006298,2.338205667
val,anisonet_train_006216,5.372432667
val,anisonet_train_003193,2.384757
val,anisonet_train_006055,2.708221667
val,anisonet_train_000762,6.963762333
val,anisonet_train_004507,11.65742167
val,anisonet_train_002542,9.982388
val,anisonet_train_005855,2.690009
val,anisonet_train_006122,6.705344333
val,anisonet_train_002436,12.909478
val,anisonet_train_000498,5.381376667
val,anisonet_train_002686,3.900694667
val,anisonet_train_000058,2.620666667
val,anisonet_train_003090,2.368759
val,anisonet_train_002980,3.229764
val,anisonet_train_003219,5.139439333
val,anisonet_train_002566,8.77172
val,anisonet_train_003799,5.179568
val,anisonet_train_001029,2.67
val,anisonet_train_006514,2.360225
val,anisonet_train_005242,10.74074067
val,anisonet_train_005711,2.464253
val,anisonet_train_003400,7.467283667
val,anisonet_train_000753,4.334901333
val,anisonet_train_001595,3.035088333
val,anisonet_train_002161,3.727241333
val,anisonet_train_006061,2.405
val,anisonet_train_006382,8.721739
val,anisonet_train_000525,2.586005333
val,anisonet_train_006245,2.904493667
val,anisonet_train_001625,6.024049667
val,anisonet_train_002646,10.372736
val,anisonet_train_003235,6.967134667
val,anisonet_train_001477,5.868
val,anisonet_train_000152,5.873760333
val,anisonet_train_003379,2.216140333
val,anisonet_train_005364,2.272418
val,anisonet_train_003336,2.671520667
val,anisonet_train_001432,6.214348
val,anisonet_train_006381,3.276318333
val,anisonet_train_000952,13.52051567
val,anisonet_train_001672,3.310074333
val,anisonet_train_001106,3.961411667
val,anisonet_train_001197,2.793384
val,anisonet_train_005148,4.353971
val,anisonet_train_000787,10.86415267
val,anisonet_train_006175,2.504
val,anisonet_train_000455,9.827333333
val,anisonet_train_005607,3.363666667
val,anisonet_train_004702,2.807848
val,anisonet_train_004302,3.901755
val,anisonet_train_004501,2.407161333
val,anisonet_train_005480,2.638584333
val,anisonet_train_002940,4.700497333
val,anisonet_train_003213,4.012814333
val,anisonet_train_003112,2.494387
val,anisonet_train_002451,12.95760267
val,anisonet_train_001026,6.417676
val,anisonet_train_002617,2.774119667
val,anisonet_train_001730,3.448348
val,anisonet_train_003051,3.674798
val,anisonet_train_005846,2.048381
val,anisonet_train_000308,1.552333333
val,anisonet_train_004364,4.126212
val,anisonet_train_000415,2.516578
val,anisonet_train_002240,4.478688333
val,anisonet_train_004928,8.492901333
val,anisonet_train_002934,9.744936333
val,anisonet_train_001048,4.097822
val,anisonet_train_002908,4.573943
val,anisonet_train_006633,3.200991667
val,anisonet_train_000192,3.362413333
val,anisonet_train_005906,3.528362333
val,anisonet_train_003393,3.035558667
val,anisonet_train_002577,6.476347
val,anisonet_train_003202,3.016716333
val,anisonet_train_003712,2.976287333
val,anisonet_train_002482,4.536607667
val,anisonet_train_002786,4.860598
val,anisonet_train_000043,1.714
val,anisonet_train_003487,2.885163
val,anisonet_train_005035,4.826504333
val,anisonet_train_001227,3.409405333
val,anisonet_train_004938,6.534636
val,anisonet_train_006528,3.980696
val,anisonet_train_001780,3.627153333
val,anisonet_train_000684,3.015644667
val,anisonet_train_003028,6.238442
val,anisonet_train_003933,5.114651667
val,anisonet_train_006452,2.526268
val,anisonet_train_005689,2.859668333
val,anisonet_train_001152,5.237251333
val,anisonet_train_005694,3.212688333
val,anisonet_train_001508,6.112687333
val,anisonet_train_001888,3.410615
val,anisonet_train_004328,3.88926
val,anisonet_train_006229,6.075671
val,anisonet_train_002954,2.786666667
val,anisonet_train_002713,8.002333
val,anisonet_train_004870,2.874584
val,anisonet_train_002019,2.464984667
val,anisonet_train_006069,12.47239233
val,anisonet_train_006605,2.268073
val,anisonet_train_004850,4.080312333
val,anisonet_train_005348,3.777334333
val,anisonet_train_004338,2.083723333
val,anisonet_train_003168,4.391488
val,anisonet_train_001616,6.744696
val,anisonet_train_000944,12.15766867
val,anisonet_train_000357,2.594
val,anisonet_train_004222,7.336844333
val,anisonet_train_002640,8.58751
val,anisonet_train_006547,2.414751333
val,anisonet_train_002958,3.766237333
val,anisonet_train_000088,4.301385333
val,anisonet_train_000339,1.969666667
val,anisonet_train_005861,4.964774667
val,anisonet_train_005396,2.215968
val,anisonet_train_002354,6.000242333
val,anisonet_train_006260,3.221756
val,anisonet_train_003842,3.102037333
val,anisonet_train_000922,3.395495333
val,anisonet_train_002185,9.798333333
val,anisonet_train_000835,2.149
val,anisonet_train_005256,2.781
val,anisonet_train_003950,5.264006667
val,anisonet_train_000101,4.670666667
val,anisonet_train_006163,5.442685
val,anisonet_train_004219,11.66733333
val,anisonet_train_002919,3.346404
val,anisonet_train_004956,3.487153333
val,anisonet_train_000833,2.186151667
val,anisonet_train_003222,2.204
val,anisonet_train_003870,3.710587333
val,anisonet_train_002116,7.600121
val,anisonet_train_001999,6.222333333
val,anisonet_train_003300,4.172161333
val,anisonet_train_000062,2.832110333
val,anisonet_train_001464,6.005
val,anisonet_train_003569,5.125466667
val,anisonet_train_005262,2.364608667
val,anisonet_train_004596,2.418225667
val,anisonet_train_002097,7.870299
val,anisonet_train_001688,8.043773
val,anisonet_train_006002,2.627321333
val,anisonet_train_005446,2.331565667
val,anisonet_train_003692,3.036534333
val,anisonet_train_006456,2.239110333
val,anisonet_train_006335,2.569201667
val,anisonet_train_004376,3.115847333
val,anisonet_train_000664,4.742760667
val,anisonet_train_002635,3.652066
val,anisonet_train_004903,2.749820667
val,anisonet_train_006546,4.458083
val,anisonet_train_001076,3.099791333
val,anisonet_train_005384,2.19539
val,anisonet_train_003149,2.810943333
val,anisonet_train_001188,5.783666667
val,anisonet_train_001782,14.8261
val,anisonet_train_005168,4.440678333
val,anisonet_train_004330,2.190437
val,anisonet_train_000218,2.238473
val,anisonet_train_001030,2.224
val,anisonet_train_005100,5.816168333
val,anisonet_train_006027,2.833139
val,anisonet_train_005286,5.637204
val,anisonet_train_003863,3.649237667
val,anisonet_train_002929,5.837616
val,anisonet_train_000706,5.941128667
val,anisonet_train_002423,3.701884333
val,anisonet_train_003647,3.507228333
val,anisonet_train_002701,12.743884
val,anisonet_train_001251,13.439709
val,anisonet_train_005255,2.388212333
val,anisonet_train_004068,7.322333333
val,anisonet_train_000331,1.701
val,anisonet_train_001943,4.823214667
val,anisonet_train_004939,2.915607333
val,anisonet_train_003744,3.419322
val,anisonet_train_006124,3.888666667
val,anisonet_train_001088,3.765472
val,anisonet_train_006385,3.642229667
val,anisonet_train_004846,3.710245667
val,anisonet_train_005295,2.563906667
val,anisonet_train_006696,3.377896667
val,anisonet_train_000582,5.904757
val,anisonet_train_006032,2.429233667
val,anisonet_train_003311,2.394909
val,anisonet_train_001833,6.731288667
val,anisonet_train_003267,3.263368333
val,anisonet_train_004196,8.362255667
val,anisonet_train_002911,4.717279
val,anisonet_train_000212,2.481
val,anisonet_train_000135,4.012666667
val,anisonet_train_000026,3.024666667
val,anisonet_train_001869,5.293994333
val,anisonet_train_002474,7.886114667
val,anisonet_train_005167,3.893015333
val,anisonet_train_001423,2.692885667
val,anisonet_train_002813,2.550271
val,anisonet_train_003818,4.923487333
val,anisonet_train_003956,4.593844333
val,anisonet_train_001694,2.136252333
val,anisonet_train_000521,1.766333333
val,anisonet_train_000337,1.910666667
val,anisonet_train_004456,2.249497
val,anisonet_train_001668,4.035757
val,anisonet_train_003249,3.938568333
val,anisonet_train_003844,3.619876667
val,anisonet_train_005680,5.261460333
val,anisonet_train_001755,3.738817
val,anisonet_train_003328,6.076139
val,anisonet_train_004546,11.07292667
val,anisonet_train_004443,2.7287
val,anisonet_train_003573,4.615346667
val,anisonet_train_006208,4.235689667
val,anisonet_train_001510,3.837508667
val,anisonet_train_006142,7.166897333
val,anisonet_train_002318,5.846135667
val,anisonet_train_003392,2.522222
val,anisonet_train_006586,7.640905667
val,anisonet_train_005252,2.789387667
test,anisonet_train_006323,2.500850333
test,anisonet_train_001962,8.272811333
test,anisonet_train_004901,2.978677667
test,anisonet_train_001389,3.953339667
test,anisonet_train_005769,5.206999
test,anisonet_train_000505,4.246666667
test,anisonet_train_004576,7.250365
test,anisonet_train_000351,2.315
test,anisonet_train_003250,4.263044
test,anisonet_train_005178,6.860024667
test,anisonet_train_001415,4.490110667
test,anisonet_train_003099,6.572773
test,anisonet_train_000042,2.428366667
test,anisonet_train_001110,4.030666667
test,anisonet_train_002952,3.381333333
test,anisonet_train_000742,6.310496
test,anisonet_train_003853,3.188
test,anisonet_train_003906,5.768927
test,anisonet_train_002883,12.056
test,anisonet_train_002300,11.60833333
test,anisonet_train_000611,3.098779667
test,anisonet_train_003889,4.033442667
test,anisonet_train_005257,3.487074
test,anisonet_train_004065,4.466518667
test,anisonet_train_004234,7.478333333
test,anisonet_train_004680,2.649724
test,anisonet_train_003764,2.402789
test,anisonet_train_005871,2.261163
test,anisonet_train_002117,10.532521
test,anisonet_train_004639,3.128829667
test,anisonet_train_002272,3.143847667
test,anisonet_train_000378,2.661473
test,anisonet_train_001873,4.574231333
test,anisonet_train_003109,3.362902333
test,anisonet_train_001226,3.628829
test,anisonet_train_002885,4.625774
test,anisonet_train_002923,4.130406333
test,anisonet_train_003136,2.54959
test,anisonet_train_004471,4.710604
test,anisonet_train_001562,3.120296667
test,anisonet_train_002512,10.76869333
test,anisonet_train_000580,7.651
test,anisonet_train_004110,11.37
test,anisonet_train_000111,3.95598
test,anisonet_train_003041,8.580527333
test,anisonet_train_006665,6.500803333
test,anisonet_train_005277,2.268903
test,anisonet_train_006682,2.693136667
test,anisonet_train_000009,2.661666667
test,anisonet_train_006499,6.855546333
test,anisonet_train_003746,4.027680667
test,anisonet_train_001797,6.408377
test,anisonet_train_002028,2.271666667
test,anisonet_train_006375,2.886225
test,anisonet_train_005129,4.454621333
test,anisonet_train_005687,6.716923333
test,anisonet_train_001070,2.349463333
test,anisonet_train_004402,2.875785333
test,anisonet_train_004301,4.040439667
test,anisonet_train_001863,2.478409667
test,anisonet_train_003178,2.255841667
test,anisonet_train_005699,5.427379
test,anisonet_train_001372,2.908499
