guidance_factor,condition,target_value,structure_index,local_structure_index,global_structure_index,formula,chemical_system,predicted_dielectric_scalar,signed_error_to_target,abs_error_to_target,squared_error_to_target,within_1,within_2,energy_above_hull_per_atom,energy_above_hull,self_consistent_energy_above_hull,stable,rmsd_from_relaxation,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,novel_unique_stable,num_sites,volume,predicted_tensor
5,4,4,56,56,1720,C2Li2N4,C-Li-N,3.3967663983792846,-0.6032336016207154,0.6032336016207154,0.3638907781242999,True,True,0.6442688965934389,0.6442688965934389,0.3555749139746913,False,0.0021785858483225,True,True,True,True,True,True,False,8,94.04024666371564,"[[2.833040816665557, -0.000975948430332502, -0.0010370742132959736], [-0.000975948430332502, 3.6895189764834044, -0.1753123260819469], [-0.0010370742132959736, -0.1753123260819469, 3.6677394019888947]]"
5,4,4,57,57,1721,Cs4KO9P2,Cs-K-O-P,2.4098460554383543,-1.5901539445616455,1.5901539445616455,2.528589567404961,False,True,0.217487019309571,0.217487019309571,0.217487019309571,False,0.0017496430656001,True,True,False,True,True,True,False,16,358.8921621669624,"[[2.349806858104349, 0.011988105975144901, -0.06353722538665428], [0.011988105975144901, 2.338626997388694, -0.03923148980909111], [-0.06353722538665428, -0.03923148980909111, 2.5411043108220173]]"
5,4,4,58,58,1722,H8BaN3,Ba-H-N,2.112349406572026,-1.887650593427974,1.887650593427974,3.563224762868983,False,True,-0.080290378296298,-0.080290378296298,0.0,True,1.912589131607567e-15,True,True,True,False,True,False,True,12,302.8292266602061,"[[2.2146657482904275, -0.0034743829217624565, -0.030018792098372014], [-0.0034743829217624565, 2.046713555613028, -0.022300822861053966], [-0.030018792098372014, -0.022300822861053966, 2.0756689158126203]]"
5,4,4,59,59,1723,FeO6SbSr2,Fe-O-Sb-Sr,5.211870712637778,1.2118707126377783,1.2118707126377783,1.4686306241491969,False,True,0.1160894524959301,0.1160894524959301,0.06843723515244,False,0.0005518203690897,True,False,True,True,True,True,False,10,130.2073255209208,"[[5.121418904985805, -0.00022762390534771586, -0.0005650864226826589], [-0.00022762390534771586, 5.25945710979952, -0.005587126224976297], [-0.0005650864226826589, -0.005587126224976297, 5.254736123128011]]"
5,4,4,60,60,1724,B3CdO6,B-Cd-O,2.923172049940157,-1.076827950059843,1.076827950059843,1.1595584340300835,False,True,0.2229278409613124,0.2229278409613124,0.1267178996453148,False,9.59674936260274e-16,True,True,True,False,True,False,False,10,113.88265391611534,"[[2.8289249506834797, 0.030472112527329197, 0.06816053379380718], [0.030472112527329197, 2.814145677297674, 0.07902916507191649], [0.06816053379380718, 0.07902916507191649, 3.126445521839315]]"
5,4,4,61,61,1725,As2LiO8Sr3,As-Li-O-Sr,3.228031628261151,-0.7719683717388488,0.7719683717388488,0.5959351669651295,True,True,0.1555732892815573,0.1555732892815573,0.1555732892815573,False,0.002143877195972,True,True,True,False,True,False,False,14,202.56091207687803,"[[3.275363126139632, -0.00035654629983768307, -0.0006604035289018554], [-0.00035654629983768307, 3.2720654356724697, -0.0002874891369424586], [-0.0006604035289018554, -0.0002874891369424586, 3.1366663229713496]]"
5,4,4,62,62,1726,Rb4Se10Si4,Rb-Se-Si,4.336825751042791,0.3368257510427908,0.3368257510427908,0.11345158656554,True,True,0.1776887237130555,0.1776887237130555,0.0,False,1.6578025104681365e-15,True,True,True,True,True,True,False,18,616.7667002446734,"[[5.213605052042898, -0.405528287147275, 0.0022529035590634996], [-0.405528287147275, 3.7319292835600373, 0.0005295795572340896], [0.0022529035590634996, 0.0005295795572340896, 4.06494291752544]]"
5,4,4,63,63,1727,H2O4Y2,H-O-Y,3.842259999750373,-0.1577400002496269,0.1577400002496269,0.0248819076787523,True,True,0.037770403881284,0.037770403881284,0.01933368985941,True,0.0004560272192204,True,False,True,True,True,True,False,8,90.54218672836966,"[[3.915451673517371, -8.410446800144109e-05, 6.314966527596752e-05], [-8.410446800144109e-05, 3.9698964857108487, -0.08911477707533501], [6.314966527596752e-05, -0.08911477707533501, 3.641431840022898]]"
5,4,4,64,64,1728,FLi5Mn3O6,F-Li-Mn-O,5.895569443242915,1.8955694432429155,1.8955694432429155,3.593183514156256,False,True,0.1834343243907721,0.1834343243907721,0.1834343243907721,False,1.1941537375225188e-15,True,True,True,False,True,False,False,15,153.0107892927995,"[[4.755113968311487, 0.031129017549291493, 0.09219070943047279], [0.031129017549291493, 7.019679407028158, 0.09430112096685991], [0.09219070943047279, 0.09430112096685991, 5.911914954389098]]"
5,4,4,65,65,1729,O4VW,O-V-W,3.567943531221991,-0.4320564687780091,0.4320564687780091,0.1866727922129227,True,True,0.4991470227768531,0.4991470227768531,0.4619458255960271,False,8.694676195874446e-16,True,True,True,True,True,True,False,6,161.15103031399772,"[[3.5560433393467012, -0.029949293591653305, -0.03300048012539866], [-0.029949293591653305, 3.570494797677246, 0.04201838796876328], [-0.03300048012539866, 0.04201838796876328, 3.577292456642026]]"
5,4,4,66,66,1730,O2PtRb2,O-Pt-Rb,3.103762603889475,-0.896237396110525,0.896237396110525,0.8032414701869741,True,True,-0.0051124453069126,-0.0051124453069126,0.0,True,0.0020479213516544,True,True,True,True,True,True,True,5,128.67061772986554,"[[2.878363953200161, 0.07113823591271755, 0.2165579753573793], [0.07113823591271755, 2.8932653135105673, 0.23841273234011184], [0.2165579753573793, 0.23841273234011184, 3.5396585449576987]]"
5,4,4,67,67,1731,AuCa2O6Sc,Au-Ca-O-Sc,4.702697197858252,0.7026971978582521,0.7026971978582521,0.4937833518778395,True,True,0.4210506557209275,0.4210506557209275,0.4210506557209275,False,0.0002077403480733,True,True,False,True,True,True,False,10,150.59676240303594,"[[5.080882249544174, -0.0034544106019134776, 0.006143159762625329], [-0.0034544106019134776, 4.849836509451588, 0.32650574828424933], [0.006143159762625329, 0.32650574828424933, 4.177372834578995]]"
5,4,4,68,68,1732,Ga2Na2O4,Ga-Na-O,3.087929632487026,-0.9120703675129742,0.9120703675129742,0.8318723552952518,True,True,0.0501378913995109,0.0501378913995109,0.0,True,0.0020294069978555,True,False,True,True,True,True,False,8,107.87171093893052,"[[3.0668137037026053, 0.02822932562887258, 0.03645805720409609], [0.02822932562887258, 3.084312542203987, 0.048955211061490825], [0.03645805720409609, 0.048955211061490825, 3.1126626515544844]]"
5,4,4,69,69,1733,HoNaO7P2,Ho-Na-O-P,2.811890519573907,-1.188109480426093,1.188109480426093,1.4116041374783606,False,True,0.0623130007472507,0.0623130007472507,0.0607165759645198,True,0.0029303880824739,True,False,True,True,True,True,False,11,146.41594620407594,"[[2.455502575781809, 0.027899941341567473, 0.11837675525785432], [0.027899941341567473, 2.9353302715545824, -0.23825890512059766], [0.11837675525785432, -0.23825890512059766, 3.044838711385326]]"
5,4,4,70,70,1734,Li6S3,Li-S,3.9051813625184297,-0.0948186374815702,0.0948186374815702,0.0089905740138614,True,True,0.0180500646937797,0.0180500646937797,0.0,True,0.0021243238281201,True,False,True,True,True,True,False,9,141.20171015194586,"[[3.905925600004502, 0.00043731426591717024, 0.00025620414334938174], [0.00043731426591717024, 3.9063563475255525, -0.0001968806321472599], [0.00025620414334938174, -0.0001968806321472599, 3.9032621400252356]]"
5,4,4,71,71,1735,B2K4P2S10,B-K-P-S,3.565479422042636,-0.4345205779573642,0.4345205779573642,0.1888081326684018,True,True,0.1120720851177567,0.1120720851177567,0.1120720851177567,False,0.0011870152613042,True,True,False,True,True,True,False,18,496.8239762007081,"[[4.581202603208328, -0.22228754118688734, -0.14488327126448677], [-0.22228754118688734, 2.8442392736008393, -0.01723699551454003], [-0.14488327126448677, -0.01723699551454003, 3.2709963893187397]]"
5,4,4,72,72,1736,N2O6,N-O,1.999792497960996,-2.000207502039004,2.000207502039004,4.000830051213112,False,False,0.1870628226273574,0.1870628226273574,0.0,False,9.666833010167091e-16,True,True,True,True,True,True,False,8,127.94382756854571,"[[2.2626294764930885, -0.0021140857778179224, -6.400032860208562e-05], [-0.0021140857778179224, 1.7309319749650944, -0.3265903486169775], [-6.400032860208562e-05, -0.3265903486169775, 2.0058160424248066]]"
5,4,4,73,73,1737,Li7MnO8V2,Li-Mn-O-V,4.524663808181781,0.5246638081817814,0.5246638081817814,0.275272111615809,True,True,0.1549157750525847,0.1549157750525847,0.1549157750525847,False,7.10210508648161e-05,True,True,True,True,True,True,False,18,185.460654638358,"[[5.500441440197715, 0.00132252481713721, -0.0011108825533641575], [0.00132252481713721, 3.58098513423653, -0.12333625806658918], [-0.0011108825533641575, -0.12333625806658918, 4.492564850111103]]"
5,4,4,74,74,1738,H2K2O9P2S,H-K-O-P-S,2.320766509381299,-1.6792334906187012,1.6792334906187012,2.819825116015468,False,True,0.1328798296184556,0.1328798296184556,0.1328798296184556,False,2.027824435857123e-15,True,True,True,True,True,True,False,16,246.63758399209743,"[[2.468152207152867, 0.06215648239474042, 0.21325896975759823], [0.06215648239474042, 2.363911960481547, -0.05822742775394437], [0.21325896975759823, -0.05822742775394437, 2.1302353605094835]]"
5,4,4,75,75,1739,N4,N,1.3767854717872037,-2.623214528212796,2.623214528212796,6.881254461026683,False,False,0.010034680122656,0.010034680122656,0.0001458206176749,True,7.92925034008722e-16,True,False,True,True,True,True,False,4,104.95923885451832,"[[1.3881778827307216, 0.0003787362692913705, 0.00925709395639215], [0.0003787362692913705, 1.3954697516542987, -0.0003107954644312506], [0.00925709395639215, -0.0003107954644312506, 1.34670878097659]]"
5,4,4,76,76,1740,Al2Na4O6,Al-Na-O,2.7029281621214785,-1.2970718378785215,1.2970718378785215,1.6823953526175657,False,True,0.257766528680226,0.257766528680226,0.1923405843960264,False,1.3644363740579025e-15,True,True,True,False,True,False,False,12,162.5849857102346,"[[2.89382522668188, -0.009838554133794888, 0.005640850473001116], [-0.009838554133794888, 2.540537466656836, 0.09429753225944265], [0.005640850473001116, 0.09429753225944265, 2.6744217930257186]]"
5,4,4,77,77,1741,MnO8P2Sb,Mn-O-P-Sb,3.535783533348835,-0.4642164666511648,0.4642164666511648,0.2154969279100919,True,True,0.1627751511829887,0.1627751511829887,0.1627751511829887,False,1.245845905156208e-15,True,True,True,True,True,True,False,12,166.2284773570864,"[[3.4493774489365956, 0.11453596960155918, 0.42843833704181444], [0.11453596960155918, 3.581283721913206, 0.19493770129350707], [0.42843833704181444, 0.19493770129350707, 3.576689429196704]]"
5,4,4,78,78,1742,BeCa3Ge2N6,Be-Ca-Ge-N,5.866729560547308,1.8667295605473084,1.8667295605473084,3.4846792522211474,False,True,0.333422350550757,0.333422350550757,0.333422350550757,False,1.1503598845622509e-15,True,True,False,True,True,True,False,12,160.19920691886614,"[[5.733243299971908, 0.0006269869381953318, 0.005749721371401828], [0.0006269869381953318, 5.770248890532268, 0.03284798955476533], [0.005749721371401828, 0.03284798955476533, 6.096696491137748]]"
5,4,4,79,79,1743,Li4MnN3,Li-Mn-N,7.895384172653512,3.895384172653512,3.895384172653512,15.174017852559484,False,False,0.0258092399896074,0.0258092399896074,0.0,True,0.0005673536131621,True,True,True,True,True,True,True,8,78.0431041881647,"[[8.647630545604043, 0.08152214456775436, -0.26088307986206505], [0.08152214456775436, 7.234200706555352, 0.2862882955910836], [-0.26088307986206505, 0.2862882955910836, 7.8043212658011445]]"
5,4,4,80,80,1744,B2N2,B-N,4.295374083921053,0.295374083921053,0.295374083921053,0.0872458494522012,True,True,0.1305271670466119,0.1305271670466119,0.0,False,0.0006602745198495,True,False,True,True,True,True,False,4,23.889550293080745,"[[4.244642594637675, 0.000165060214781965, 0.00010805879299286507], [0.000165060214781965, 4.244480322515146, 7.733526329269246e-05], [0.00010805879299286507, 7.733526329269246e-05, 4.39699933461034]]"
5,4,4,81,81,1745,Ba3MgNbO7,Ba-Mg-Nb-O,4.993337146616262,0.9933371466162616,0.9933371466162616,0.9867186868477368,True,True,0.1265143316498074,0.1265143316498074,0.116835132422306,False,0.0012582299998822,True,True,True,True,True,True,False,12,189.3096057905057,"[[4.934207301626488, 0.003512564077544658, -0.025389927040833017], [0.003512564077544658, 4.935526971260032, -0.028255285760475247], [-0.025389927040833017, -0.028255285760475247, 5.110277166962263]]"
5,4,4,82,82,1746,As2HgO6,As-Hg-O,4.947527408632291,0.9475274086322908,0.9475274086322908,0.8978081901094239,True,True,0.0525080655372613,0.0525080655372613,0.0,True,0.0003138297001104,True,False,True,True,True,True,False,9,109.7635184491762,"[[5.202416271693274, -0.0002995314375022378, 0.00017936903713621971], [-0.0002995314375022378, 4.820803676675061, -0.0004501382351996866], [0.00017936903713621971, -0.0004501382351996866, 4.819362277528537]]"
5,4,4,83,83,1747,CaO2Rb,Ca-O-Rb,3.688439675223496,-0.3115603247765039,0.3115603247765039,0.0970698359748406,True,True,0.2747425818596287,0.2747425818596287,0.2747425818596287,False,0.001254345748039,True,True,True,False,True,False,False,4,72.62085053434264,"[[3.7364845246456886, -0.008050515606599008, 0.046548741424383665], [-0.008050515606599008, 3.7447265611423006, 0.028240907202554285], [0.046548741424383665, 0.028240907202554285, 3.584107939882501]]"
5,4,4,84,84,1748,Li2Mg2N2,Li-Mg-N,4.819266889444065,0.8192668894440649,0.8192668894440649,0.6711982361393537,True,True,0.0595873647564397,0.0595873647564397,0.0075973115469949,True,0.0047494339320936,True,False,True,True,True,True,False,6,64.31245331793342,"[[4.861548361465683, -1.1403772540111481e-05, -0.0031502874990482787], [-1.1403772540111481e-05, 4.856568606098422, -0.0395810465655775], [-0.0031502874990482787, -0.0395810465655775, 4.73968370076809]]"
5,4,4,85,85,1749,AuK2Rb,Au-K-Rb,4.238908024750739,0.2389080247507387,0.2389080247507387,0.0570770442902995,True,True,-0.0126511240098108,-0.0126511240098108,0.0,True,0.0014034075550205,True,False,True,True,True,True,False,4,217.60363481526068,"[[4.610468429211731, 0.00025565076205586666, 0.00041077374654599247], [0.00025565076205586666, 4.607284396445523, 0.0005544510422514392], [0.00041077374654599247, 0.0005544510422514392, 3.4989712485949602]]"
5,4,4,86,86,1750,Cl3Rh,Cl-Rh,6.119569110818436,2.119569110818436,2.119569110818436,4.4925732155356535,False,False,0.651807989708372,0.651807989708372,0.0,False,0.0021720939836816,True,True,True,True,True,True,False,4,93.97866806919228,"[[7.246294808633026, 0.003267024466666953, 0.004047528523538095], [0.003267024466666953, 7.249991990900251, -0.0013885719033345824], [0.004047528523538095, -0.0013885719033345824, 3.862420532922029]]"
5,4,4,87,87,1751,HLi6N4Nb,H-Li-N-Nb,5.595455683410632,1.5954556834106324,1.5954556834106324,2.545478837727288,False,True,0.0757716455111339,0.0757716455111339,0.0757716455111339,True,0.0024971584661252,True,True,False,True,True,True,True,12,122.6861479778468,"[[6.436526974206858, 0.028397080350928475, 0.0007355734496282862], [0.028397080350928475, 4.553283237888115, 0.0012088247401134096], [0.0007355734496282862, 0.0012088247401134096, 5.796556838136922]]"
5,4,4,88,88,1752,S2SnV,S-Sn-V,11.47777538415796,7.47777538415796,7.47777538415796,55.91712469591872,False,False,0.0871826825841717,0.0871826825841717,0.0871826825841717,True,0.0015886632350186,True,True,True,True,True,True,True,4,76.89653767489018,"[[12.199984178699355, -0.000412377037630128, -0.003070959877750929], [-0.000412377037630128, 12.20635979641387, 0.0008899455177438157], [-0.003070959877750929, 0.0008899455177438157, 10.026982177360653]]"
5,4,4,89,89,1753,H3P,H-P,3.11003027878562,-0.88996972121438,0.88996972121438,0.7920461046784013,True,True,-0.0498589392112771,-0.0498589392112771,0.0,True,9.8960687952118e-16,True,True,True,True,True,True,True,4,73.33367544356304,"[[2.934786464713825, -0.0019611032709509835, 0.11535204427559367], [-0.0019611032709509835, 3.1882948972089262, -0.0009922199096303419], [0.11535204427559367, -0.0009922199096303419, 3.2070094744341104]]"
5,4,4,90,90,1754,F2In2,F-In,5.512017970809427,1.5120179708094268,1.5120179708094268,2.2861983440506566,False,True,0.1767733090900245,0.1767733090900245,0.0,False,5.510635667420075e-16,True,False,True,True,True,True,False,4,84.01207088080433,"[[5.892834598875019, -0.006404008445699099, 0.002213253456648864], [-0.006404008445699099, 5.5157850500940855, 0.01252459246460992], [0.002213253456648864, 0.01252459246460992, 5.127434263459173]]"
5,4,4,91,91,1755,Al2As2O6,Al-As-O,4.913346454138612,0.9133464541386118,0.9133464541386118,0.8342017452875753,True,True,0.1708995089570306,0.1708995089570306,0.1596975444720296,False,0.0007979615192259,True,False,True,True,True,True,False,10,116.02476684828667,"[[4.890506320178657, 0.0006228158390080864, 0.023063913150270426], [0.0006228158390080864, 4.966787360550337, 0.0007123833944611532], [0.023063913150270426, 0.0007123833944611532, 4.88274568168684]]"
5,4,4,92,92,1756,BaLi2Na2,Ba-Li-Na,4.328454608306317,0.3284546083063171,0.3284546083063171,0.1078824297176562,True,True,0.1221058298383606,0.1221058298383606,0.121219631439732,False,0.0023745562349223,True,False,True,True,True,True,False,5,181.3171192069477,"[[4.33020623240113, -0.004056410456504679, -0.01082938435299286], [-0.004056410456504679, 4.336342130549398, -0.005403014420259066], [-0.01082938435299286, -0.005403014420259066, 4.318815461968423]]"
5,4,4,93,93,1757,O4Rb2Tl2,O-Rb-Tl,4.363031950413251,0.3630319504132506,0.3630319504132506,0.1317921970208488,True,True,0.0503693721734572,0.0503693721734572,0.0,True,0.0017743313256956,True,False,True,True,True,True,False,8,165.79309052829024,"[[5.196204401628269, 0.003071930272163286, 0.003070780277555623], [0.003071930272163286, 3.802261647283665, 0.32374810302883217], [0.003070780277555623, 0.32374810302883217, 4.090629802327816]]"
5,4,4,94,94,1758,AgLiO2,Ag-Li-O,6.658793824329988,2.658793824329988,2.658793824329988,7.069184600295281,False,False,0.0954261212760645,0.0954261212760645,0.083265104076065,True,0.0005594899521659,True,False,True,True,True,True,False,4,48.9843820474123,"[[6.0413415700155575, -2.4366319245119668, 0.0005258255659156927], [-2.4366319245119668, 6.072683187712538, 1.515594160157924e-05], [0.0005258255659156927, 1.515594160157924e-05, 7.8623567152618605]]"
5,4,4,95,95,1759,Ba6Ir2O10,Ba-Ir-O,4.578986784015631,0.5789867840156306,0.5789867840156306,0.3352256960647625,True,True,0.2136978122262478,0.2136978122262478,0.1014034280809843,False,0.0013702292844136,True,True,True,True,True,True,False,18,371.7510279360069,"[[4.481871944082035, -0.005060431414082109, -0.016316449645655314], [-0.005060431414082109, 4.692151941896061, 0.020553388240462014], [-0.016316449645655314, 0.020553388240462014, 4.562936466068794]]"
5,4,4,96,96,1760,GeK5S6,Ge-K-S,3.459798766722314,-0.5402012332776862,0.5402012332776862,0.2918173724347331,True,True,0.3374638015448412,0.3374638015448412,0.1773070069199094,False,1.2541601534845245e-15,True,True,True,False,True,False,False,12,417.8099229412182,"[[3.625794977424219, 0.0025802570271207825, 0.001472516291242915], [0.0025802570271207825, 3.629536538582304, -0.0021609214720804265], [0.001472516291242915, -0.0021609214720804265, 3.1240647841604154]]"
5,4,4,97,97,1761,FKNY,F-K-N-Y,3.953696701139119,-0.0463032988608809,0.0463032988608809,0.0021439954854,True,True,0.3604169356837792,0.3604169356837792,0.3604169356837792,False,0.0015955667688554,True,True,False,True,True,True,False,4,72.76973135480785,"[[4.24575897862338, -0.04396337605726748, 0.27187827609065823], [-0.04396337605726748, 4.29388183581983, 0.16315193472485476], [0.27187827609065823, 0.16315193472485476, 3.321449288974146]]"
5,4,4,98,98,1762,NaO4Sc2,Na-O-Sc,3.946290833038925,-0.0537091669610751,0.0537091669610751,0.0028846746156526,True,True,0.3123881610380614,0.3123881610380614,0.2549976764458019,False,0.0036169309743325,True,True,True,False,True,False,False,7,87.57036647646112,"[[4.275531842482429, -0.00018299051136614573, -0.0013378826939595715], [-0.00018299051136614573, 4.274812197442101, 0.00031968042357326086], [-0.0013378826939595715, 0.00031968042357326086, 3.2885284591922463]]"
5,4,4,99,99,1763,I4,I,5.9970535689894895,1.9970535689894893,1.9970535689894893,3.9882229574136576,False,True,0.1040182227505883,0.1040182227505883,0.0124095458984374,False,7.862129172405134e-16,True,True,True,True,True,True,False,4,218.64746356690333,"[[2.25842573511477, -0.26888037499939066, -0.44039273746342406], [-0.26888037499939066, 4.91761831324433, 4.869734601921289], [-0.44039273746342406, 4.869734601921289, 10.815116658609366]]"
5,4,4,100,100,1764,Cl2Li8N2,Cl-Li-N,4.218786796377004,0.218786796377004,0.218786796377004,0.0478676622689126,True,True,0.0195439025529164,0.0195439025529164,0.0177436916729165,True,0.0005208979582453,True,True,True,True,True,True,True,12,154.86844091195036,"[[4.276630024124839, 0.0006255772937392978, 5.899418855124751e-05], [0.0006255772937392978, 4.271348164636954, 0.0005328191408983371], [5.899418855124751e-05, 0.0005328191408983371, 4.10838220036922]]"
5,4,4,101,101,1765,C2N2PdRb3,C-N-Pd-Rb,3.475170619656085,-0.524829380343915,0.524829380343915,0.2754458784721778,True,True,-0.0199912307000582,-0.0199912307000582,0.0,True,0.0017789138083466,True,True,False,True,True,True,True,8,203.38297231342924,"[[2.5264771410381694, -0.20953607592390644, 0.6623538863493177], [-0.20953607592390644, 2.863447259404759, -0.834206351531364], [0.6623538863493177, -0.834206351531364, 5.035587458525328]]"
5,4,4,102,102,1766,Ba4GaN4O4PbSi2,Ba-Ga-N-O-Pb-Si,5.41470735300079,1.4147073530007903,1.4147073530007903,2.0013968946345027,False,True,0.2299906650098346,0.2299906650098346,0.2299906650098346,False,7.394455170732961e-16,True,True,False,True,True,True,False,16,295.65830379106137,"[[5.286263590638622, 0.5776599177602552, 0.4393066504503724], [0.5776599177602552, 5.577437075401004, 0.1263391271995362], [0.4393066504503724, 0.1263391271995362, 5.380421392962745]]"
5,4,4,103,103,1767,LiO11P2SiSr2Tb,Li-O-P-Si-Sr-Tb,2.925135362910718,-1.074864637089282,1.074864637089282,1.155333988065074,False,True,0.1537848309647351,0.1537848309647351,0.1537848309647351,False,1.353249108771346e-15,True,True,False,True,True,True,False,18,242.76025822730327,"[[2.9028115108599444, -0.06482206639776608, -0.03680212859773123], [-0.06482206639776608, 3.0714820838283647, 0.007726464916038196], [-0.03680212859773123, 0.007726464916038196, 2.801112494043844]]"
5,4,4,104,104,1768,Ba2KOSb,Ba-K-O-Sb,8.213814645603945,4.213814645603945,4.213814645603945,17.7562338675063,False,False,0.0322618974056947,0.0322618974056947,0.0322618974056947,True,0.0009918325313307,True,False,True,True,True,True,False,5,158.68866413894506,"[[8.183989292790475, -0.0016093316607254822, -0.00029995211677337784], [-0.0016093316607254822, 8.232810607467554, -0.001998287930516179], [-0.00029995211677337784, -0.001998287930516179, 8.224644036553798]]"
5,4,4,105,105,1769,Cs4Tl,Cs-Tl,4.441459902454519,0.4414599024545191,0.4414599024545191,0.1948868454751535,True,True,0.0297830733728161,0.0297830733728161,0.0019025682904714,True,2.0582013969084864e-15,True,True,True,True,True,True,True,5,458.32288678452267,"[[4.515888383601157, -0.00028525136831883375, 0.00013727176015719162], [-0.00028525136831883375, 4.394802785964831, -3.331067533581634e-05], [0.00013727176015719162, -3.331067533581634e-05, 4.413688537797571]]"
5,4,4,106,106,1770,KO2Tb,K-O-Tb,3.757244052926759,-0.242755947073241,0.242755947073241,0.0589304498394261,True,True,0.0376668642054731,0.0376668642054731,0.0,True,0.000979168893601,True,False,True,True,True,True,False,4,66.92890402297549,"[[3.844113253119935, -0.014465459303518644, 0.084812706552919], [-0.014465459303518644, 3.859295364147184, 0.05100923036847266], [0.084812706552919, 0.05100923036847266, 3.5683235415131573]]"
5,4,4,107,107,1771,LiO4SiZn2,Li-O-Si-Zn,3.6520254457826034,-0.3479745542173966,0.3479745542173966,0.1210862903827959,True,True,0.2533364045875421,0.2533364045875421,0.24164864356191,False,0.001877396699954,True,True,True,True,True,True,False,8,92.55860993090435,"[[3.743069445019051, -0.0850090302148203, -0.14317669336167593], [-0.0850090302148203, 3.7045805987941938, -0.17934403494196566], [-0.14317669336167593, -0.17934403494196566, 3.508426293534564]]"
5,4,4,108,108,1772,MnRb5Se3,Mn-Rb-Se,3.720928746302688,-0.2790712536973121,0.2790712536973121,0.0778807646401895,True,True,0.0697180061031828,0.0697180061031828,0.0245798306300768,True,0.0003707901903006,True,True,True,True,True,True,True,9,430.121660028601,"[[3.24494384992346, -0.008248881792905604, -0.21289365539035762], [-0.008248881792905604, 4.07037286698666, 0.027933010110923855], [-0.21289365539035762, 0.027933010110923855, 3.84746952199794]]"
5,4,4,109,109,1773,Cl2K3S,Cl-K-S,2.709865458945244,-1.2901345410547558,1.2901345410547558,1.6644471340225653,False,True,0.2160777078305886,0.2160777078305886,0.2160777078305886,False,0.0008826806671311,True,True,True,True,True,True,False,6,204.3437112542124,"[[2.713785427503554, -0.00010987680917115845, 0.00021395400196911192], [-0.00010987680917115845, 2.713799815439835, -0.00029617730910398124], [0.00021395400196911192, -0.00029617730910398124, 2.702011133892345]]"
5,4,4,110,110,1774,Ca2In2N4,Ca-In-N,8.834192248864646,4.834192248864646,4.834192248864646,23.369414698983025,False,False,0.3300880101049568,0.3300880101049568,0.3300880101049568,False,0.0009168779302562,True,True,True,True,True,True,False,8,112.18724317309176,"[[8.49413096632184, -0.0003591424116929781, 0.00010743485318187248], [-0.0003591424116929781, 9.906960958716818, 0.0060697813702446455], [0.00010743485318187248, 0.0060697813702446455, 8.101484821555282]]"
5,4,4,111,111,1775,C2La2N3O,C-La-N-O,4.010442849176414,0.0104428491764139,0.0104428491764139,0.0001090530989213,True,True,0.3674862220520616,0.3674862220520616,0.168537321255064,False,1.4296669513926617e-15,True,True,True,True,True,True,False,8,130.41862990323233,"[[3.507524860597385, -0.0789206203693609, -0.2698000388389509], [-0.0789206203693609, 3.503357183517572, 0.20534723972039848], [-0.2698000388389509, 0.20534723972039848, 5.020446503414284]]"
5,4,4,112,112,1776,Cs2Mn2PS6,Cs-Mn-P-S,5.411701499770209,1.411701499770209,1.411701499770209,1.9929011244534576,False,True,0.1474492149376258,0.1474492149376258,0.1474492149376258,False,1.351074828432391e-15,True,True,False,True,True,True,False,11,310.0654207161363,"[[5.956876780551184, 0.06051277643186466, 0.7838640039676824], [0.06051277643186466, 5.779734179067172, -0.12657379475344874], [0.7838640039676824, -0.12657379475344874, 4.498493539692271]]"
5,4,4,113,113,1777,H2Li2O2,H-Li-O,2.049996091803568,-1.950003908196432,1.950003908196432,3.802515241981359,False,True,0.0263861095179427,0.0263861095179427,0.0,True,0.001856569714279,True,False,True,True,True,True,False,6,56.33393543228295,"[[2.029907025672783, 0.000341051162736157, 0.0001283017057553232], [0.000341051162736157, 2.0600031257107845, -1.4461458675383215e-05], [0.0001283017057553232, -1.4461458675383215e-05, 2.0600781240271364]]"
5,4,4,114,114,1778,N4,N,1.3683947784305603,-2.63160522156944,2.63160522156944,6.925346042191539,False,False,0.0100177733843747,0.0100177733843747,0.0001289138793936,True,0.0011381953813458,False,False,True,True,True,True,False,4,105.21572242425717,"[[1.382834798079374, -0.0005055580121138859, 0.002126438489959224], [-0.0005055580121138859, 1.3839251606836462, -0.0009962483760547927], [0.002126438489959224, -0.0009962483760547927, 1.338424376528661]]"
5,4,4,115,115,1779,Be2Na2O6,Be-Na-O,3.4856286233926745,-0.5143713766073255,0.5143713766073255,0.264577913072915,True,True,0.7585044440417228,0.7585044440417228,0.7585044440417228,False,0.0016575917121791,True,False,True,True,True,True,False,10,91.70824139900805,"[[3.4855979214790436, 6.300455171663567e-05, -0.00012317914799596488], [6.300455171663567e-05, 3.4857334228096892, -4.849474088787904e-05], [-0.00012317914799596488, -4.849474088787904e-05, 3.4855545258892935]]"
